pnode_name,type,demand,Price Data,Month,Date,Time,Load Data (APT),Load Data (IPT),Load Data (KPT),Load Data (OPT)
AEP,ZONE,5910.132,42.5175,7,16,2018 1:00:00 PM,6,5,1,9
AEP,ZONE,5928.499,68.489167,7,16,2018 2:00:00 PM,6,5,1,9
AEP,ZONE,5896.408,44.161667,7,16,2018 3:00:00 PM,6,4,1,9
AEP,ZONE,5941.42,46.230833,7,16,2018 4:00:00 PM,6,4,1,9
AEP,ZONE,5918.892,41.591667,7,16,2018 5:00:00 PM,6,4,1,9
AEP,ZONE,5857.167,42.823333,7,16,2018 6:00:00 PM,6,4,1,9
AEP,ZONE,5685.768,39.03,7,16,2018 7:00:00 PM,6,4,1,9
AEP,ZONE,5534.103,34.584167,7,16,2018 8:00:00 PM,6,4,1,9
AEP,ZONE,5400.989,34.78,7,16,2018 9:00:00 PM,5,4,1,8
AEP,ZONE,5046.315,33.285833,7,16,2018 10:00:00 PM,5,4,1,8
AEP,ZONE,4686.417,30.533333,7,16,2018 11:00:00 PM,5,4,1,7
AEP,ZONE,4382.052,24.604167,7,17,2018 12:00:00 AM,4,3,1,7
AEP,ZONE,4152.594,24.0525,7,17,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,4031.659,22.333333,7,17,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,3934.69,20.973333,7,17,2018 3:00:00 AM,4,3,1,6
AEP,ZONE,3943.959,21.27,7,17,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,4063.331,24.2525,7,17,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4264.5,25.039167,7,17,2018 6:00:00 AM,4,3,1,7
AEP,ZONE,4483.287,27.62,7,17,2018 7:00:00 AM,4,3,1,7
AEP,ZONE,4741.409,29.605,7,17,2018 8:00:00 AM,5,4,1,7
AEP,ZONE,4968.521,34.283333,7,17,2018 9:00:00 AM,5,4,1,8
AEP,ZONE,5289.424,46.911667,7,17,2018 10:00:00 AM,5,4,1,8
AEP,ZONE,5542.4,35.673333,7,17,2018 11:00:00 AM,6,4,1,9
AEP,ZONE,5800.998,44.820833,7,17,2018 12:00:00 PM,6,4,1,9
AEP,ZONE,6022.909,38.423333,7,17,2018 1:00:00 PM,6,4,1,9
AEP,ZONE,6141.849,31.86,7,17,2018 2:00:00 PM,6,4,1,9
AEP,ZONE,6173.601,32.7,7,17,2018 3:00:00 PM,6,4,1,9
AEP,ZONE,6148.785,49.698333,7,17,2018 4:00:00 PM,6,4,1,9
AEP,ZONE,6119.394,57.1975,7,17,2018 5:00:00 PM,6,4,1,9
AEP,ZONE,5933.477,55.684167,7,17,2018 6:00:00 PM,6,4,1,9
AEP,ZONE,5701.8,30.804167,7,17,2018 7:00:00 PM,6,4,1,9
AEP,ZONE,5459.257,29.4825,7,17,2018 8:00:00 PM,5,4,1,8
AEP,ZONE,5328.328,29.279167,7,17,2018 9:00:00 PM,5,4,1,8
AEP,ZONE,4949.094,24.084167,7,17,2018 10:00:00 PM,5,4,1,7
AEP,ZONE,4527.089,21.906667,7,17,2018 11:00:00 PM,5,3,1,7
AEP,ZONE,4203.423,21.354167,7,18,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3971.277,20.716667,7,18,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,3825.808,19.099167,7,18,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,3732.259,18.35,7,18,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,3700.332,18.369167,7,18,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,3752.636,19.674167,7,18,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,3909.455,20.4825,7,18,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4150.003,21.555,7,18,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4388.55,22.089167,7,18,2018 8:00:00 AM,4,3,1,7
AEP,ZONE,4629.919,25.213333,7,18,2018 9:00:00 AM,5,3,1,7
AEP,ZONE,4886.189,27.563333,7,18,2018 10:00:00 AM,5,4,1,7
AEP,ZONE,5094.207,34.645,7,18,2018 11:00:00 AM,5,4,1,8
AEP,ZONE,5261.21,26.670833,7,18,2018 12:00:00 PM,5,4,1,8
AEP,ZONE,5451.487,27.1375,7,18,2018 1:00:00 PM,5,4,1,8
AEP,ZONE,5561.073,31.136667,7,18,2018 2:00:00 PM,6,4,1,8
AEP,ZONE,5641.387,35.006667,7,18,2018 3:00:00 PM,6,4,1,8
AEP,ZONE,5710.044,42.405,7,18,2018 4:00:00 PM,6,4,1,8
AEP,ZONE,5707.726,42.31,7,18,2018 5:00:00 PM,6,4,1,8
AEP,ZONE,5613.503,37.9625,7,18,2018 6:00:00 PM,6,4,1,8
AEP,ZONE,5352.958,45.73,7,18,2018 7:00:00 PM,5,4,1,8
AEP,ZONE,5077.787,33.453333,7,18,2018 8:00:00 PM,5,4,1,8
AEP,ZONE,4898.021,33.379167,7,18,2018 9:00:00 PM,5,4,1,7
AEP,ZONE,4514.889,23.481667,7,18,2018 10:00:00 PM,5,3,1,7
AEP,ZONE,4134.5,22.186667,7,18,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3832.083,20.045,7,19,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3613.978,19.461667,7,19,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,3484.634,19.275833,7,19,2018 2:00:00 AM,3,3,1,5
AEP,ZONE,3410.711,18.604167,7,19,2018 3:00:00 AM,3,3,0,5
AEP,ZONE,3404.382,18.658333,7,19,2018 4:00:00 AM,3,3,1,5
AEP,ZONE,3521.54,21.140833,7,19,2018 5:00:00 AM,4,3,1,5
AEP,ZONE,3682.347,22.036667,7,19,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,3929.786,23.276667,7,19,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4128.137,23.591667,7,19,2018 8:00:00 AM,4,3,1,6
AEP,ZONE,4325.169,27.074167,7,19,2018 9:00:00 AM,4,3,1,7
AEP,ZONE,4627.175,28.279167,7,19,2018 10:00:00 AM,5,4,1,7
AEP,ZONE,4913.542,28.045,7,19,2018 11:00:00 AM,5,4,1,7
AEP,ZONE,5148.158,30.340833,7,19,2018 12:00:00 PM,5,4,1,8
AEP,ZONE,5379.094,28.861667,7,19,2018 1:00:00 PM,5,4,1,8
AEP,ZONE,5547.913,44.0175,7,19,2018 2:00:00 PM,6,4,1,8
AEP,ZONE,5673.91,71.609167,7,19,2018 3:00:00 PM,6,4,1,9
AEP,ZONE,5765.075,32.973333,7,19,2018 4:00:00 PM,6,4,1,9
AEP,ZONE,5770.3,43.034167,7,19,2018 5:00:00 PM,6,4,1,9
AEP,ZONE,5703.792,36.4525,7,19,2018 6:00:00 PM,6,4,1,9
AEP,ZONE,5509.318,32.4475,7,19,2018 7:00:00 PM,6,4,1,8
AEP,ZONE,5278.996,39.453333,7,19,2018 8:00:00 PM,5,4,1,8
AEP,ZONE,5138.682,40.219167,7,19,2018 9:00:00 PM,5,4,1,8
AEP,ZONE,4757.362,33.0325,7,19,2018 10:00:00 PM,5,4,1,7
AEP,ZONE,4385.712,23.420833,7,19,2018 11:00:00 PM,4,3,1,7
AEP,ZONE,4057.603,20.658333,7,20,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3820.468,20.573333,7,20,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,3672.601,19.183333,7,20,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,3589.916,18.524167,7,20,2018 3:00:00 AM,4,3,1,6
AEP,ZONE,3568.199,18.864167,7,20,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,3664.217,20.280833,7,20,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,3846.274,23.103333,7,20,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4085.558,25.51,7,20,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4292.655,27.7725,7,20,2018 8:00:00 AM,4,3,1,7
AEP,ZONE,4532.761,42.925833,7,20,2018 9:00:00 AM,5,4,1,7
AEP,ZONE,4813.967,25.909167,7,20,2018 10:00:00 AM,5,4,1,7
AEP,ZONE,5070.978,31.963333,7,20,2018 11:00:00 AM,5,4,1,7
AEP,ZONE,5236.093,27.035833,7,20,2018 12:00:00 PM,5,4,1,7
AEP,ZONE,5318.868,30.02,7,20,2018 1:00:00 PM,5,4,1,7
AEP,ZONE,5344.294,32.5775,7,20,2018 2:00:00 PM,5,4,1,8
AEP,ZONE,5360.194,29.3725,7,20,2018 3:00:00 PM,5,4,1,7
AEP,ZONE,5455.348,29.4525,7,20,2018 4:00:00 PM,5,4,1,7
AEP,ZONE,5418.271,29.0075,7,20,2018 5:00:00 PM,5,3,1,7
AEP,ZONE,5315.817,26.895,7,20,2018 6:00:00 PM,5,3,1,7
AEP,ZONE,5128.86,24.145,7,20,2018 7:00:00 PM,5,3,1,7
AEP,ZONE,4906.976,24.695,7,20,2018 8:00:00 PM,5,3,1,7
AEP,ZONE,4731.953,25.049167,7,20,2018 9:00:00 PM,5,3,1,7
AEP,ZONE,4388.865,22.3,7,20,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4018.994,21.059167,7,20,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3789.019,21.876667,7,21,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3632.887,20.413333,7,21,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3506.921,19.460833,7,21,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,3426.49,18.345833,7,21,2018 3:00:00 AM,3,3,1,5
AEP,ZONE,3396.87,18.313333,7,21,2018 4:00:00 AM,3,3,1,5
AEP,ZONE,3437.835,18.944167,7,21,2018 5:00:00 AM,3,3,1,5
AEP,ZONE,3456.093,18.686667,7,21,2018 6:00:00 AM,3,3,1,5
AEP,ZONE,3574.036,20.394167,7,21,2018 7:00:00 AM,4,3,1,5
AEP,ZONE,3751.98,21.633333,7,21,2018 8:00:00 AM,4,3,1,6
AEP,ZONE,3990.687,25.749167,7,21,2018 9:00:00 AM,4,3,1,6
AEP,ZONE,4235.258,22.98,7,21,2018 10:00:00 AM,4,3,1,6
AEP,ZONE,4428.318,25.408333,7,21,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,4626.414,24.361667,7,21,2018 12:00:00 PM,5,3,1,6
AEP,ZONE,4827.634,21.875833,7,21,2018 1:00:00 PM,5,3,1,6
AEP,ZONE,4951.115,21.979167,7,21,2018 2:00:00 PM,5,3,1,7
AEP,ZONE,5078.618,23.17,7,21,2018 3:00:00 PM,5,3,1,7
AEP,ZONE,5210.337,22.95,7,21,2018 4:00:00 PM,5,3,1,7
AEP,ZONE,5255.212,27.058333,7,21,2018 5:00:00 PM,5,3,1,7
AEP,ZONE,5169.686,31.039167,7,21,2018 6:00:00 PM,5,3,1,7
AEP,ZONE,4976.392,23.445833,7,21,2018 7:00:00 PM,5,3,1,7
AEP,ZONE,4814.886,24.264167,7,21,2018 8:00:00 PM,5,3,1,6
AEP,ZONE,4676.203,23.1825,7,21,2018 9:00:00 PM,5,3,1,6
AEP,ZONE,4404.719,20.2425,7,21,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4079.333,18.838333,7,21,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3796.022,19.215833,7,22,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3590.483,19.535833,7,22,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3461.262,18.5875,7,22,2018 2:00:00 AM,3,3,1,5
AEP,ZONE,3383.643,18.2475,7,22,2018 3:00:00 AM,3,3,1,5
AEP,ZONE,3367.939,17.9325,7,22,2018 4:00:00 AM,3,3,1,5
AEP,ZONE,3375.325,18.054167,7,22,2018 5:00:00 AM,3,3,1,5
AEP,ZONE,3391.618,18.094167,7,22,2018 6:00:00 AM,3,3,1,5
AEP,ZONE,3509.528,17.326667,7,22,2018 7:00:00 AM,4,3,1,5
AEP,ZONE,3712.242,18.62,7,22,2018 8:00:00 AM,4,3,1,5
AEP,ZONE,3880.17,19.435,7,22,2018 9:00:00 AM,4,3,1,6
AEP,ZONE,3970.811,19.83,7,22,2018 10:00:00 AM,4,3,1,6
AEP,ZONE,4089.514,21.605,7,22,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,4245.985,26.1975,7,22,2018 12:00:00 PM,4,3,1,6
AEP,ZONE,4347.287,26.431667,7,22,2018 1:00:00 PM,4,3,1,7
AEP,ZONE,4406.558,27.251667,7,22,2018 2:00:00 PM,4,3,1,7
AEP,ZONE,4479.622,28.448333,7,22,2018 3:00:00 PM,4,3,1,7
AEP,ZONE,4576.498,37.776667,7,22,2018 4:00:00 PM,5,3,1,7
AEP,ZONE,4663.138,38.03,7,22,2018 5:00:00 PM,5,3,1,7
AEP,ZONE,4661.784,36.931667,7,22,2018 6:00:00 PM,5,3,1,7
AEP,ZONE,4571.297,25.595,7,22,2018 7:00:00 PM,5,3,1,7
AEP,ZONE,4484.799,33.6625,7,22,2018 8:00:00 PM,4,3,1,7
AEP,ZONE,4460.523,36.5575,7,22,2018 9:00:00 PM,4,3,1,7
AEP,ZONE,4229.366,22.970833,7,22,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,3976.489,22.745,7,22,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3739.708,19.835833,7,23,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3597.292,19.9875,7,23,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3509.463,19.365,7,23,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,3466.16,19.3475,7,23,2018 3:00:00 AM,3,3,1,5
AEP,ZONE,3494.882,19.615,7,23,2018 4:00:00 AM,3,3,1,5
AEP,ZONE,3596.127,20.563333,7,23,2018 5:00:00 AM,4,3,1,5
AEP,ZONE,3857.415,24.0125,7,23,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4045.662,22.545,7,23,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4202.774,33.68,7,23,2018 8:00:00 AM,4,3,1,6
AEP,ZONE,4457.568,58.795,7,23,2018 9:00:00 AM,4,3,1,7
AEP,ZONE,4675.314,86.11,7,23,2018 10:00:00 AM,5,4,1,7
AEP,ZONE,4910.672,34.943333,7,23,2018 11:00:00 AM,5,4,1,7
AEP,ZONE,5123.179,30.511667,7,23,2018 12:00:00 PM,5,4,1,8
AEP,ZONE,5266.826,40.845833,7,23,2018 1:00:00 PM,5,4,1,8
AEP,ZONE,5469.117,40.9525,7,23,2018 2:00:00 PM,5,4,1,8
AEP,ZONE,5605.439,93.733333,7,23,2018 3:00:00 PM,6,4,1,8
AEP,ZONE,5691.686,39.5825,7,23,2018 4:00:00 PM,6,4,1,8
AEP,ZONE,5686.695,35.575,7,23,2018 5:00:00 PM,6,4,1,8
AEP,ZONE,5574.953,33.291667,7,23,2018 6:00:00 PM,6,4,1,8
AEP,ZONE,5394.903,33.245,7,23,2018 7:00:00 PM,5,4,1,8
AEP,ZONE,5211.092,67.515833,7,23,2018 8:00:00 PM,5,4,1,8
AEP,ZONE,5079.975,31.575,7,23,2018 9:00:00 PM,5,3,1,8
AEP,ZONE,4734.709,31.389167,7,23,2018 10:00:00 PM,5,3,1,7
AEP,ZONE,4413.895,25.291667,7,23,2018 11:00:00 PM,4,3,1,7
AEP,ZONE,4081.648,23.680833,7,24,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3884.936,22.8,7,24,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,3770.251,20.76,7,24,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,3697.009,19.675833,7,24,2018 3:00:00 AM,4,3,1,6
AEP,ZONE,3711.193,20.311667,7,24,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,3831.538,25.5025,7,24,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4042.638,25.285,7,24,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4257.645,25.911667,7,24,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4441.964,29.963333,7,24,2018 8:00:00 AM,4,3,1,7
AEP,ZONE,4624.129,43.2925,7,24,2018 9:00:00 AM,5,3,1,7
AEP,ZONE,4793.37,35.123333,7,24,2018 10:00:00 AM,5,3,1,7
AEP,ZONE,4942.553,52.8525,7,24,2018 11:00:00 AM,5,3,1,8
AEP,ZONE,5084.711,36.491667,7,24,2018 12:00:00 PM,5,3,1,8
AEP,ZONE,5261.098,41.986667,7,24,2018 1:00:00 PM,5,4,1,8
AEP,ZONE,5433.668,40.2525,7,24,2018 2:00:00 PM,5,4,1,8
AEP,ZONE,5504.889,34.533333,7,24,2018 3:00:00 PM,6,4,1,8
AEP,ZONE,5518.307,69.991667,7,24,2018 4:00:00 PM,6,4,1,8
AEP,ZONE,5441.208,40.1675,7,24,2018 5:00:00 PM,5,4,1,8
AEP,ZONE,5298.606,44.96,7,24,2018 6:00:00 PM,5,4,1,8
AEP,ZONE,5153.215,38.8125,7,24,2018 7:00:00 PM,5,4,1,8
AEP,ZONE,5089.293,40.299167,7,24,2018 8:00:00 PM,5,4,1,8
AEP,ZONE,5010.781,45.075,7,24,2018 9:00:00 PM,5,4,1,8
AEP,ZONE,4695.552,29.3725,7,24,2018 10:00:00 PM,5,3,1,7
AEP,ZONE,4358.435,26.243333,7,24,2018 11:00:00 PM,4,3,1,7
AEP,ZONE,4073.308,22.481667,7,25,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3894.59,21.775833,7,25,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,3785.306,20.824167,7,25,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,3698.667,20.033333,7,25,2018 3:00:00 AM,4,3,1,6
AEP,ZONE,3730.647,20.049167,7,25,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,3810.273,22.819167,7,25,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,4040.574,24.131667,7,25,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4230.345,26.860833,7,25,2018 7:00:00 AM,4,3,1,7
AEP,ZONE,4407.124,29.664167,7,25,2018 8:00:00 AM,4,3,1,7
AEP,ZONE,4568.242,42.979167,7,25,2018 9:00:00 AM,5,4,1,7
AEP,ZONE,4810.002,27.731667,7,25,2018 10:00:00 AM,5,4,1,8
AEP,ZONE,5039.195,31.315833,7,25,2018 11:00:00 AM,5,4,1,8
AEP,ZONE,5227.015,36.039167,7,25,2018 12:00:00 PM,5,4,1,9
AEP,ZONE,5375.189,46.1625,7,25,2018 1:00:00 PM,5,4,1,9
AEP,ZONE,5445.739,38.1275,7,25,2018 2:00:00 PM,5,4,1,9
AEP,ZONE,5434.688,34.249167,7,25,2018 3:00:00 PM,5,4,1,9
AEP,ZONE,5413.042,33.034167,7,25,2018 4:00:00 PM,5,4,1,9
AEP,ZONE,5391.478,32.755,7,25,2018 5:00:00 PM,5,4,1,9
AEP,ZONE,5301.078,31.969167,7,25,2018 6:00:00 PM,5,4,1,9
AEP,ZONE,5148.484,34.103333,7,25,2018 7:00:00 PM,5,4,1,9
AEP,ZONE,5007.714,33.92,7,25,2018 8:00:00 PM,5,4,1,8
AEP,ZONE,4932.955,33.911667,7,25,2018 9:00:00 PM,5,4,1,8
AEP,ZONE,4607.828,28.556667,7,25,2018 10:00:00 PM,5,4,1,7
AEP,ZONE,4258.232,25.115833,7,25,2018 11:00:00 PM,4,3,1,7
AEP,ZONE,3950.627,22.355833,7,26,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3760.495,21.024167,7,26,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,3642.523,19.309167,7,26,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,3563.599,18.831667,7,26,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,3565.653,18.7625,7,26,2018 4:00:00 AM,4,3,1,5
AEP,ZONE,3678.788,19.879167,7,26,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,3887.667,20.341667,7,26,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4116.386,20.8825,7,26,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4337.777,24.86,7,26,2018 8:00:00 AM,4,3,1,7
AEP,ZONE,4598.371,26.101667,7,26,2018 9:00:00 AM,5,4,1,7
AEP,ZONE,4946.08,34.851667,7,26,2018 10:00:00 AM,5,4,1,8
AEP,ZONE,5243.02,28.6125,7,26,2018 11:00:00 AM,5,4,1,8
AEP,ZONE,5473.266,30.599167,7,26,2018 12:00:00 PM,5,4,1,8
AEP,ZONE,5681.261,37.149167,7,26,2018 1:00:00 PM,6,4,1,9
AEP,ZONE,5816.261,35.664167,7,26,2018 2:00:00 PM,6,4,1,9
AEP,ZONE,5926.685,37.455833,7,26,2018 3:00:00 PM,6,4,1,9
AEP,ZONE,6034.992,60.720833,7,26,2018 4:00:00 PM,6,4,1,9
AEP,ZONE,6036.049,36.535833,7,26,2018 5:00:00 PM,6,4,1,9
AEP,ZONE,5924.704,35.044167,7,26,2018 6:00:00 PM,6,4,1,9
AEP,ZONE,5710.607,32.921667,7,26,2018 7:00:00 PM,6,4,1,9
AEP,ZONE,5510.647,39.44,7,26,2018 8:00:00 PM,6,4,1,8
AEP,ZONE,5322.803,40.345833,7,26,2018 9:00:00 PM,5,4,1,8
AEP,ZONE,4945.688,31.39,7,26,2018 10:00:00 PM,5,3,1,7
AEP,ZONE,4537.811,23.606667,7,26,2018 11:00:00 PM,5,3,1,7
AEP,ZONE,4206.402,20.765833,7,27,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3952.274,19.5925,7,27,2018 1:00:00 AM,4,3,1,6
AEP,ZONE,3788.108,19.07,7,27,2018 2:00:00 AM,4,3,1,6
AEP,ZONE,3705.703,18.381667,7,27,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,3683.753,18.3325,7,27,2018 4:00:00 AM,4,3,1,6
AEP,ZONE,3767.391,19.731667,7,27,2018 5:00:00 AM,4,3,1,6
AEP,ZONE,3966.487,20.5175,7,27,2018 6:00:00 AM,4,3,1,6
AEP,ZONE,4173.005,21.0825,7,27,2018 7:00:00 AM,4,3,1,6
AEP,ZONE,4401.584,23.14,7,27,2018 8:00:00 AM,4,3,1,7
AEP,ZONE,4649.835,24.579167,7,27,2018 9:00:00 AM,5,3,1,7
AEP,ZONE,4966.911,28.626667,7,27,2018 10:00:00 AM,5,4,1,7
AEP,ZONE,5245.235,35.13,7,27,2018 11:00:00 AM,5,4,1,8
AEP,ZONE,5467.958,29.873333,7,27,2018 12:00:00 PM,5,4,1,8
AEP,ZONE,5664.497,31.530833,7,27,2018 1:00:00 PM,6,4,1,8
AEP,ZONE,5666.126,31.850833,7,27,2018 2:00:00 PM,6,4,1,8
AEP,ZONE,5733.674,31.370833,7,27,2018 3:00:00 PM,6,4,1,8
AEP,ZONE,5810.268,32.768333,7,27,2018 4:00:00 PM,6,4,1,8
AEP,ZONE,5768.003,29.611667,7,27,2018 5:00:00 PM,6,4,1,8
AEP,ZONE,5645.075,25.116667,7,27,2018 6:00:00 PM,6,4,1,8
AEP,ZONE,5431.405,25.420833,7,27,2018 7:00:00 PM,5,4,1,8
AEP,ZONE,5242.142,24.786667,7,27,2018 8:00:00 PM,5,3,1,7
AEP,ZONE,5081.408,22.5025,7,27,2018 9:00:00 PM,5,3,1,7
AEP,ZONE,4756.11,22.250833,7,27,2018 10:00:00 PM,5,3,1,7
AEP,ZONE,4397.293,20.8625,7,27,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,4087.283,20.138333,7,28,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3842.777,19.763333,7,28,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3682.381,19.4325,7,28,2018 2:00:00 AM,4,3,1,5
AEP,ZONE,3602.07,18.508333,7,28,2018 3:00:00 AM,4,3,1,5
AEP,ZONE,3543.747,18.284167,7,28,2018 4:00:00 AM,4,2,1,5
AEP,ZONE,3573.211,18.701667,7,28,2018 5:00:00 AM,4,3,1,5
AEP,ZONE,3618.052,19.0725,7,28,2018 6:00:00 AM,4,3,1,5
AEP,ZONE,3752.932,19.721667,7,28,2018 7:00:00 AM,4,3,1,5
AEP,ZONE,4010.78,21.078333,7,28,2018 8:00:00 AM,4,3,1,5
AEP,ZONE,4302.34,22.099167,7,28,2018 9:00:00 AM,4,3,1,6
AEP,ZONE,4604.79,26.963333,7,28,2018 10:00:00 AM,5,3,1,6
AEP,ZONE,4826.2,28.509167,7,28,2018 11:00:00 AM,5,3,1,6
AEP,ZONE,4997.291,29.683333,7,28,2018 12:00:00 PM,5,3,1,7
AEP,ZONE,5133.017,28.2675,7,28,2018 1:00:00 PM,5,3,1,7
AEP,ZONE,5268.559,37.51,7,28,2018 2:00:00 PM,5,3,1,7
AEP,ZONE,5365.152,40.421667,7,28,2018 3:00:00 PM,5,3,1,7
AEP,ZONE,5397.357,35.810833,7,28,2018 4:00:00 PM,5,3,1,7
AEP,ZONE,5406.956,36.238333,7,28,2018 5:00:00 PM,5,3,1,7
AEP,ZONE,5309.384,44.073333,7,28,2018 6:00:00 PM,5,3,1,7
AEP,ZONE,5068.975,27.2475,7,28,2018 7:00:00 PM,5,3,1,7
AEP,ZONE,4847.809,27.990833,7,28,2018 8:00:00 PM,5,3,1,7
AEP,ZONE,4734.496,24.541667,7,28,2018 9:00:00 PM,5,3,1,6
AEP,ZONE,4398.603,22.470833,7,28,2018 10:00:00 PM,4,3,1,6
AEP,ZONE,4035.883,20.810833,7,28,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3745.425,20.534167,7,29,2018 12:00:00 AM,4,3,1,5
AEP,ZONE,3542.13,20.155833,7,29,2018 1:00:00 AM,4,3,1,5
AEP,ZONE,3418.511,18.785833,7,29,2018 2:00:00 AM,3,2,1,5
AEP,ZONE,3338.143,18.125833,7,29,2018 3:00:00 AM,3,2,1,5
AEP,ZONE,3277.925,17.895833,7,29,2018 4:00:00 AM,3,2,0,4
AEP,ZONE,3291.442,17.8225,7,29,2018 5:00:00 AM,3,2,0,5
AEP,ZONE,3315.713,17.4675,7,29,2018 6:00:00 AM,3,2,0,5
AEP,ZONE,3414.983,17.6175,7,29,2018 7:00:00 AM,3,2,0,5
AEP,ZONE,3639.678,18.945833,7,29,2018 8:00:00 AM,4,3,1,5
AEP,ZONE,3905.127,19.236667,7,29,2018 9:00:00 AM,4,3,1,5
AEP,ZONE,4113.356,20.720833,7,29,2018 10:00:00 AM,4,3,1,6
AEP,ZONE,4372.117,22.564167,7,29,2018 11:00:00 AM,4,3,1,6
AEP,ZONE,4636.938,23.645833,7,29,2018 12:00:00 PM,5,3,1,7
AEP,ZONE,4862.485,26.886667,7,29,2018 1:00:00 PM,5,3,1,7
AEP,ZONE,5067.02,25.893333,7,29,2018 2:00:00 PM,5,3,1,7
AEP,ZONE,5185.98,28.4225,7,29,2018 3:00:00 PM,5,3,1,7
AEP,ZONE,5272.198,37.418333,7,29,2018 4:00:00 PM,5,3,1,7
AEP,ZONE,5340.454,34.444167,7,29,2018 5:00:00 PM,5,3,1,7
AEP,ZONE,5271.159,34.618333,7,29,2018 6:00:00 PM,5,3,1,7
AEP,ZONE,5126.731,25.071667,7,29,2018 7:00:00 PM,5,3,1,7
AEP,ZONE,4948.034,26.931667,7,29,2018 8:00:00 PM,5,3,1,7
AEP,ZONE,4824.461,27.1375,7,29,2018 9:00:00 PM,5,3,1,7
AEP,ZONE,4541.703,23.78,7,29,2018 10:00:00 PM,5,3,1,6
AEP,ZONE,4206.6,21.935,7,29,2018 11:00:00 PM,4,3,1,6
AEP,ZONE,3945.675,20.250833,7,30,2018 12:00:00 AM,4,3,1,6
AEP,ZONE,3787.075,19.935833,7,30,2018 1:00:00 AM,4,3,1,5
