datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,Price Data,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,demand,is_verified
11/4/2017 11:00:00 PM,11/4/2017 7:00:00 PM,8445784,AEP,,,ZONE,,25.79,25.769393,0,-0.020607,29.24,29.233307,0.181823,-0.188516,11/4/2017 11:00:00 PM,11/4/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4039.481,TRUE
11/5/2017 12:00:00 AM,11/4/2017 8:00:00 PM,8445784,AEP,,,ZONE,,24.41,25.46602,0.986133,0.069887,25.39,25.814981,0.615477,-0.190496,11/5/2017 12:00:00 AM,11/4/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,3981.279,TRUE
11/5/2017 1:00:00 AM,11/4/2017 9:00:00 PM,8445784,AEP,,,ZONE,,22.86,23.110609,0.172661,0.077948,23.23,23.895092,0.836962,-0.17187,11/5/2017 1:00:00 AM,11/4/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,3874.028,TRUE
11/5/2017 2:00:00 AM,11/4/2017 10:00:00 PM,8445784,AEP,,,ZONE,,22.05,22.439138,0.27604,0.113098,21.62,22.445735,0.871056,-0.045321,11/5/2017 2:00:00 AM,11/4/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3731.016,TRUE
11/5/2017 3:00:00 AM,11/4/2017 11:00:00 PM,8445784,AEP,,,ZONE,,17.88,18.844722,0.871985,0.092737,19.85,20.666725,0.755566,0.061159,11/5/2017 3:00:00 AM,11/4/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3531.622,TRUE
11/5/2017 4:00:00 AM,11/5/2017 12:00:00 AM,8445784,AEP,,,ZONE,,18.44,18.852228,0.294312,0.117916,19.02,19.609963,0.626213,-0.03625,11/5/2017 4:00:00 AM,11/5/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3379.363,TRUE
11/5/2017 5:00:00 AM,11/5/2017 1:00:00 AM,8445784,AEP,,,ZONE,,17.61,18.201894,0.43868,0.153213,17.93,18.725119,0.674388,0.120731,11/5/2017 5:00:00 AM,11/5/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3296.872,TRUE
11/5/2017 6:00:00 AM,11/5/2017 1:00:00 AM,8445784,AEP,,,ZONE,,18.27,18.852981,0.395667,0.187315,17.62,18.504012,0.769334,0.114678,11/5/2017 6:00:00 AM,11/5/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3251.448,TRUE
11/5/2017 7:00:00 AM,11/5/2017 2:00:00 AM,8445784,AEP,,,ZONE,,19.08,19.195881,0,0.115881,17.88,18.824118,0.764946,0.179172,11/5/2017 7:00:00 AM,11/5/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3238.406,TRUE
11/5/2017 8:00:00 AM,11/5/2017 3:00:00 AM,8445784,AEP,,,ZONE,,18.31,18.455917,0,0.145917,17.23,18.381483,0.90329,0.248193,11/5/2017 8:00:00 AM,11/5/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3236.181,TRUE
11/5/2017 9:00:00 AM,11/5/2017 4:00:00 AM,8445784,AEP,,,ZONE,,18.1,18.306921,0,0.206921,17.45,18.624008,0.953248,0.22076,11/5/2017 9:00:00 AM,11/5/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3267.299,TRUE
11/5/2017 10:00:00 AM,11/5/2017 5:00:00 AM,8445784,AEP,,,ZONE,,20.07,20.269715,0,0.199715,17.45,18.546283,0.880489,0.215794,11/5/2017 10:00:00 AM,11/5/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3333.798,TRUE
11/5/2017 11:00:00 AM,11/5/2017 6:00:00 AM,8445784,AEP,,,ZONE,,18.61,18.753356,0.038076,0.10528,17.49,18.296265,0.752803,0.053462,11/5/2017 11:00:00 AM,11/5/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3482.497,TRUE
11/5/2017 12:00:00 PM,11/5/2017 7:00:00 AM,8445784,AEP,,,ZONE,,18.63,20.174257,1.403891,0.140366,17.37,18.469724,1.063704,0.03602,11/5/2017 12:00:00 PM,11/5/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3648.826,TRUE
11/5/2017 1:00:00 PM,11/5/2017 8:00:00 AM,8445784,AEP,,,ZONE,,22.1,23.081614,0.924513,0.057101,18.69,19.567781,0.916837,-0.039056,11/5/2017 1:00:00 PM,11/5/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3850.211,TRUE
11/5/2017 2:00:00 PM,11/5/2017 9:00:00 AM,8445784,AEP,,,ZONE,,22.14,22.120594,0.067343,-0.086749,20.28,21.006121,0.857502,-0.131381,11/5/2017 2:00:00 PM,11/5/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,3917.018,TRUE
11/5/2017 3:00:00 PM,11/5/2017 10:00:00 AM,8445784,AEP,,,ZONE,,22.23,22.170103,0.01188,-0.071777,21.31,22.703825,1.479428,-0.085603,11/5/2017 3:00:00 PM,11/5/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,3863.082,TRUE
11/5/2017 4:00:00 PM,11/5/2017 11:00:00 AM,8445784,AEP,,,ZONE,,22.27,22.205497,0,-0.064503,21.41,22.807413,1.340002,0.057411,11/5/2017 4:00:00 PM,11/5/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,3825.149,TRUE
11/5/2017 5:00:00 PM,11/5/2017 12:00:00 PM,8445784,AEP,,,ZONE,,22.87,22.845295,0,-0.024705,21.68,23.794228,1.954882,0.159346,11/5/2017 5:00:00 PM,11/5/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,3818.994,TRUE
11/5/2017 6:00:00 PM,11/5/2017 1:00:00 PM,8445784,AEP,,,ZONE,,22.26,22.285577,0,0.025577,21.68,23.944616,2.089464,0.175152,11/5/2017 6:00:00 PM,11/5/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,3809.625,TRUE
11/5/2017 7:00:00 PM,11/5/2017 2:00:00 PM,8445784,AEP,,,ZONE,,22.39,22.424851,0,0.034851,21.65,24.533775,2.613708,0.270067,11/5/2017 7:00:00 PM,11/5/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,3801.991,TRUE
11/5/2017 8:00:00 PM,11/5/2017 3:00:00 PM,8445784,AEP,,,ZONE,,22.92,22.942539,0,0.022539,21.63,24.275144,2.399772,0.245372,11/5/2017 8:00:00 PM,11/5/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,3785.046,TRUE
11/5/2017 9:00:00 PM,11/5/2017 4:00:00 PM,8445784,AEP,,,ZONE,,30.28,25.165067,-4.938331,-0.176602,23.4,25.79967,2.216364,0.183306,11/5/2017 9:00:00 PM,11/5/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,3844.996,TRUE
11/5/2017 10:00:00 PM,11/5/2017 5:00:00 PM,8445784,AEP,,,ZONE,,40.06,30.624986,-8.873591,-0.561422,34.74,36.787369,1.924868,0.122501,11/5/2017 10:00:00 PM,11/5/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4046.311,TRUE
11/5/2017 11:00:00 PM,11/5/2017 6:00:00 PM,8445784,AEP,,,ZONE,,23.29,23.059289,0,-0.230711,27.38,27.695785,0.530976,-0.215191,11/5/2017 11:00:00 PM,11/5/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4150.32,TRUE
11/6/2017 12:00:00 AM,11/5/2017 7:00:00 PM,8445784,AEP,,,ZONE,,23.53,23.456217,0,-0.073783,25.37,28.4363,3.07247,-0.00617,11/6/2017 12:00:00 AM,11/5/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4099.942,TRUE
11/6/2017 1:00:00 AM,11/5/2017 8:00:00 PM,8445784,AEP,,,ZONE,,22.95,23.052751,0.070784,0.031967,24.24,26.249937,1.858921,0.151016,11/6/2017 1:00:00 AM,11/5/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4019.373,TRUE
11/6/2017 2:00:00 AM,11/5/2017 9:00:00 PM,8445784,AEP,,,ZONE,,19.71,19.883492,0.053805,0.119687,22.44,24.133737,1.515476,0.178261,11/6/2017 2:00:00 AM,11/5/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,3837.982,TRUE
11/6/2017 3:00:00 AM,11/5/2017 10:00:00 PM,8445784,AEP,,,ZONE,,17.07,17.191319,0,0.121319,20.92,21.895344,0.847549,0.127795,11/6/2017 3:00:00 AM,11/5/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3643.177,TRUE
11/6/2017 4:00:00 AM,11/5/2017 11:00:00 PM,8445784,AEP,,,ZONE,,17.16,17.372652,0.064492,0.14816,19.92,20.995597,0.871091,0.204506,11/6/2017 4:00:00 AM,11/5/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3485.651,TRUE
11/6/2017 5:00:00 AM,11/6/2017 12:00:00 AM,8445784,AEP,,,ZONE,,18.35,20.03039,1.423377,0.257013,18.32,19.137659,0.382666,0.434993,11/6/2017 5:00:00 AM,11/6/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3370.569,TRUE
11/6/2017 6:00:00 AM,11/6/2017 1:00:00 AM,8445784,AEP,,,ZONE,,17.68,19.774711,1.847611,0.2471,17.97,19.017844,0.635238,0.412606,11/6/2017 6:00:00 AM,11/6/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3305.301,TRUE
11/6/2017 7:00:00 AM,11/6/2017 2:00:00 AM,8445784,AEP,,,ZONE,,15.14,16.325872,0.953986,0.231886,17.1,18.35804,0.800028,0.458012,11/6/2017 7:00:00 AM,11/6/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3298.242,TRUE
11/6/2017 8:00:00 AM,11/6/2017 3:00:00 AM,8445784,AEP,,,ZONE,,18.34,19.408753,0.798355,0.270399,17.16,18.370919,0.776969,0.43395,11/6/2017 8:00:00 AM,11/6/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3301.494,TRUE
11/6/2017 9:00:00 AM,11/6/2017 4:00:00 AM,8445784,AEP,,,ZONE,,18.03,19.325171,1.022216,0.272955,18.04,19.166247,0.68319,0.443057,11/6/2017 9:00:00 AM,11/6/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3353.919,TRUE
11/6/2017 10:00:00 AM,11/6/2017 5:00:00 AM,8445784,AEP,,,ZONE,,98.17,120.706933,21.234771,1.302162,20.89,22.031277,0.662143,0.479134,11/6/2017 10:00:00 AM,11/6/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3572.993,TRUE
11/6/2017 11:00:00 AM,11/6/2017 6:00:00 AM,8445784,AEP,,,ZONE,,26.94,26.604109,-0.431125,0.095233,26.21,27.153991,0.335191,0.6088,11/6/2017 11:00:00 AM,11/6/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3975.086,TRUE
11/6/2017 12:00:00 PM,11/6/2017 7:00:00 AM,8445784,AEP,,,ZONE,,29.23,27.059152,-2.085109,-0.085739,27.79,28.836744,0.226145,0.820599,11/6/2017 12:00:00 PM,11/6/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4115.069,TRUE
11/6/2017 1:00:00 PM,11/6/2017 8:00:00 AM,8445784,AEP,,,ZONE,,29.6,28.609802,-0.859429,-0.130768,29.2,29.99327,0.069433,0.723837,11/6/2017 1:00:00 PM,11/6/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4149.64,TRUE
11/6/2017 2:00:00 PM,11/6/2017 9:00:00 AM,8445784,AEP,,,ZONE,,24.98,24.567377,-0.32503,-0.087593,31.94,32.249828,0.004632,0.305196,11/6/2017 2:00:00 PM,11/6/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4185.136,TRUE
11/6/2017 3:00:00 PM,11/6/2017 10:00:00 AM,8445784,AEP,,,ZONE,,26.78,26.48118,-0.258112,-0.040709,32.16,32.381236,-0.014316,0.235552,11/6/2017 3:00:00 PM,11/6/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4188.623,TRUE
11/6/2017 4:00:00 PM,11/6/2017 11:00:00 AM,8445784,AEP,,,ZONE,,29.34,28.949916,-0.409529,0.019445,33.12,33.253326,-0.069887,0.203213,11/6/2017 4:00:00 PM,11/6/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4182.279,TRUE
11/6/2017 5:00:00 PM,11/6/2017 12:00:00 PM,8445784,AEP,,,ZONE,,37.23,37.238478,0,0.008478,32.01,32.188589,0.011587,0.167002,11/6/2017 5:00:00 PM,11/6/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4149.12,TRUE
11/6/2017 6:00:00 PM,11/6/2017 1:00:00 PM,8445784,AEP,,,ZONE,,27.17,27.12316,0,-0.04684,32.12,32.22862,-0.070682,0.179302,11/6/2017 6:00:00 PM,11/6/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4135.73,TRUE
11/6/2017 7:00:00 PM,11/6/2017 2:00:00 PM,8445784,AEP,,,ZONE,,25.67,25.5954,0,-0.0746,31.5,31.480389,-0.240215,0.220604,11/6/2017 7:00:00 PM,11/6/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4160.92,TRUE
11/6/2017 8:00:00 PM,11/6/2017 3:00:00 PM,8445784,AEP,,,ZONE,,26.6,26.47788,0,-0.12212,31.08,31.011956,-0.290221,0.222177,11/6/2017 8:00:00 PM,11/6/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4124.42,TRUE
11/6/2017 9:00:00 PM,11/6/2017 4:00:00 PM,8445784,AEP,,,ZONE,,29.37,28.825849,-0.342878,-0.201274,31.85,31.398216,-0.580535,0.128751,11/6/2017 9:00:00 PM,11/6/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4148.12,TRUE
11/6/2017 10:00:00 PM,11/6/2017 5:00:00 PM,8445784,AEP,,,ZONE,,86.9,81.33878,-4.118707,-1.442513,45.62,44.454984,-0.934697,-0.230319,11/6/2017 10:00:00 PM,11/6/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4326.351,TRUE
11/6/2017 11:00:00 PM,11/6/2017 6:00:00 PM,8445784,AEP,,,ZONE,,36.46,34.850433,-1.169078,-0.440489,40.44,39.742342,-0.653687,-0.043971,11/6/2017 11:00:00 PM,11/6/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4401.047,TRUE
11/7/2017 12:00:00 AM,11/6/2017 7:00:00 PM,8445784,AEP,,,ZONE,,32.88,31.223229,-1.404866,-0.251904,33.52,33.562929,-0.075469,0.118398,11/7/2017 12:00:00 AM,11/6/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4340.075,TRUE
11/7/2017 1:00:00 AM,11/6/2017 8:00:00 PM,8445784,AEP,,,ZONE,,61.93,59.661392,-2.125002,-0.143606,31.96,32.396642,0.24031,0.196332,11/7/2017 1:00:00 AM,11/6/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4244.086,TRUE
11/7/2017 2:00:00 AM,11/6/2017 9:00:00 PM,8445784,AEP,,,ZONE,,26.77,25.430787,-1.45244,0.113228,25.09,25.805384,0.507136,0.208248,11/7/2017 2:00:00 AM,11/6/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4081.951,TRUE
11/7/2017 3:00:00 AM,11/6/2017 10:00:00 PM,8445784,AEP,,,ZONE,,22.92,22.89446,-0.315354,0.289814,22.39,23.098109,0.516497,0.191612,11/7/2017 3:00:00 AM,11/6/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3847.525,TRUE
11/7/2017 4:00:00 AM,11/6/2017 11:00:00 PM,8445784,AEP,,,ZONE,,22.37,22.607969,-0.031516,0.269485,21.02,21.734512,0.310474,0.404038,11/7/2017 4:00:00 AM,11/6/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3608.551,TRUE
11/7/2017 5:00:00 AM,11/7/2017 12:00:00 AM,8445784,AEP,,,ZONE,,20.48,20.751054,0.027891,0.243163,21.26,21.903479,0.119994,0.523485,11/7/2017 5:00:00 AM,11/7/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3445.41,TRUE
11/7/2017 6:00:00 AM,11/7/2017 1:00:00 AM,8445784,AEP,,,ZONE,,20.41,20.636197,0,0.226197,20.62,21.323042,0.176073,0.526969,11/7/2017 6:00:00 AM,11/7/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3342.276,TRUE
11/7/2017 7:00:00 AM,11/7/2017 2:00:00 AM,8445784,AEP,,,ZONE,,20.73,20.945776,0,0.215776,19.85,20.660048,0.183792,0.626256,11/7/2017 7:00:00 AM,11/7/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3292.713,TRUE
11/7/2017 8:00:00 AM,11/7/2017 3:00:00 AM,8445784,AEP,,,ZONE,,21.37,21.588791,0,0.218791,19.8,20.627167,0.196818,0.630349,11/7/2017 8:00:00 AM,11/7/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3318.871,TRUE
11/7/2017 9:00:00 AM,11/7/2017 4:00:00 AM,8445784,AEP,,,ZONE,,20.17,20.388514,0,0.218514,21.14,21.669318,0.067501,0.461817,11/7/2017 9:00:00 AM,11/7/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3378.776,TRUE
11/7/2017 10:00:00 AM,11/7/2017 5:00:00 AM,8445784,AEP,,,ZONE,,23.51,23.921269,0.183958,0.227311,24.13,24.585927,0.055954,0.399973,11/7/2017 10:00:00 AM,11/7/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3588.623,TRUE
11/7/2017 11:00:00 AM,11/7/2017 6:00:00 AM,8445784,AEP,,,ZONE,,47.64,48.251814,0.295783,0.316032,32.18,31.923732,-0.241331,-0.014937,11/7/2017 11:00:00 AM,11/7/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4000.688,TRUE
11/7/2017 12:00:00 PM,11/7/2017 7:00:00 AM,8445784,AEP,,,ZONE,,27.61,26.493977,-1.22082,0.104797,34.36,33.754784,-0.648965,0.043749,11/7/2017 12:00:00 PM,11/7/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4219.897,TRUE
11/7/2017 1:00:00 PM,11/7/2017 8:00:00 AM,8445784,AEP,,,ZONE,,35.32,31.88466,-3.435511,0.000171,34.17,34.139541,0.212285,-0.242744,11/7/2017 1:00:00 PM,11/7/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4304.17,TRUE
11/7/2017 2:00:00 PM,11/7/2017 9:00:00 AM,8445784,AEP,,,ZONE,,32.73,31.503348,-1.274695,0.048043,36.57,36.325694,0.178302,-0.422608,11/7/2017 2:00:00 PM,11/7/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4360.268,TRUE
11/7/2017 3:00:00 PM,11/7/2017 10:00:00 AM,8445784,AEP,,,ZONE,,31.26,28.622952,-2.643506,0.006457,36.61,36.823472,0.543882,-0.33041,11/7/2017 3:00:00 PM,11/7/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4378.645,TRUE
11/7/2017 4:00:00 PM,11/7/2017 11:00:00 AM,8445784,AEP,,,ZONE,,48.66,39.171216,-9.367284,-0.121501,35.52,35.777544,0.558451,-0.300907,11/7/2017 4:00:00 PM,11/7/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4378.458,TRUE
11/7/2017 5:00:00 PM,11/7/2017 12:00:00 PM,8445784,AEP,,,ZONE,,43,40.109321,-2.828084,-0.062595,34.79,35.253371,0.683519,-0.220148,11/7/2017 5:00:00 PM,11/7/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4378.902,TRUE
11/7/2017 6:00:00 PM,11/7/2017 1:00:00 PM,8445784,AEP,,,ZONE,,33.33,34.259181,1.017467,-0.088286,34.31,34.685556,0.508606,-0.13305,11/7/2017 6:00:00 PM,11/7/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4388.867,TRUE
11/7/2017 7:00:00 PM,11/7/2017 2:00:00 PM,8445784,AEP,,,ZONE,,34.02,31.731042,-2.010285,-0.278673,33.8,34.157161,0.265572,0.091589,11/7/2017 7:00:00 PM,11/7/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4399.989,TRUE
11/7/2017 8:00:00 PM,11/7/2017 3:00:00 PM,8445784,AEP,,,ZONE,,32.94,32.499758,-0.217506,-0.222736,34.3,34.345372,0.031337,0.014035,11/7/2017 8:00:00 PM,11/7/2017 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4393.699,TRUE
11/7/2017 9:00:00 PM,11/7/2017 4:00:00 PM,8445784,AEP,,,ZONE,,35.99,34.775507,-0.782739,-0.431753,36.77,36.369329,-0.450285,0.049614,11/7/2017 9:00:00 PM,11/7/2017 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4500.408,TRUE
11/7/2017 10:00:00 PM,11/7/2017 5:00:00 PM,8445784,AEP,,,ZONE,,47.89,46.138973,-0.915986,-0.835042,53.94,52.542077,-1.091274,-0.306649,11/7/2017 10:00:00 PM,11/7/2017 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4686.551,TRUE
11/7/2017 11:00:00 PM,11/7/2017 6:00:00 PM,8445784,AEP,,,ZONE,,48.38,46.916316,-0.770896,-0.692788,46.37,45.442869,-0.484624,-0.442507,11/7/2017 11:00:00 PM,11/7/2017 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4772.873,TRUE
11/8/2017 12:00:00 AM,11/7/2017 7:00:00 PM,8445784,AEP,,,ZONE,,36.97,36.116993,-0.499485,-0.353522,39.03,38.644722,-0.127414,-0.257864,11/8/2017 12:00:00 AM,11/7/2017 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4726.264,TRUE
11/8/2017 1:00:00 AM,11/7/2017 8:00:00 PM,8445784,AEP,,,ZONE,,39.14,39.350291,0.485003,-0.274712,37.1,37.000622,0.017159,-0.116537,11/8/2017 1:00:00 AM,11/7/2017 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4656.751,TRUE
11/8/2017 2:00:00 AM,11/7/2017 9:00:00 PM,8445784,AEP,,,ZONE,,44.5,42.398608,-1.842126,-0.259266,32.04,32.150518,0.088451,0.022067,11/8/2017 2:00:00 AM,11/7/2017 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4489.315,TRUE
11/8/2017 3:00:00 AM,11/7/2017 10:00:00 PM,8445784,AEP,,,ZONE,,26.35,25.996485,-0.326649,-0.026866,25.83,26.410648,0.30846,0.272188,11/8/2017 3:00:00 AM,11/7/2017 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4255.841,TRUE
11/8/2017 4:00:00 AM,11/7/2017 11:00:00 PM,8445784,AEP,,,ZONE,,30.75,30.930252,0.147378,0.032874,22.95,23.405926,0.276224,0.179702,11/8/2017 4:00:00 AM,11/7/2017 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4037.782,TRUE
11/8/2017 5:00:00 AM,11/8/2017 12:00:00 AM,8445784,AEP,,,ZONE,,24.13,25.795047,1.633901,0.031146,25.95,26.906781,0.600446,0.356335,11/8/2017 5:00:00 AM,11/8/2017 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4007.308,TRUE
11/8/2017 6:00:00 AM,11/8/2017 1:00:00 AM,8445784,AEP,,,ZONE,,23.31,25.273666,1.969974,-0.006308,24.12,25.104109,0.674887,0.309222,11/8/2017 6:00:00 AM,11/8/2017 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3918.256,TRUE
11/8/2017 7:00:00 AM,11/8/2017 2:00:00 AM,8445784,AEP,,,ZONE,,22.78,23.034647,0.262869,-0.008221,23.57,24.577607,0.636946,0.370661,11/8/2017 7:00:00 AM,11/8/2017 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3895.294,TRUE
11/8/2017 8:00:00 AM,11/8/2017 3:00:00 AM,8445784,AEP,,,ZONE,,23.22,23.395727,0.13987,0.035857,23.9,24.815949,0.546729,0.36922,11/8/2017 8:00:00 AM,11/8/2017 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3890.019,TRUE
11/8/2017 9:00:00 AM,11/8/2017 4:00:00 AM,8445784,AEP,,,ZONE,,27.07,26.709355,-0.347681,-0.012964,25.48,26.426356,0.652627,0.293729,11/8/2017 9:00:00 AM,11/8/2017 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3995.014,TRUE
11/8/2017 10:00:00 AM,11/8/2017 5:00:00 AM,8445784,AEP,,,ZONE,,53,31.807973,-21.20416,0.012133,32.65,32.978887,0.583219,-0.254332,11/8/2017 10:00:00 AM,11/8/2017 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4257.321,TRUE
11/8/2017 11:00:00 AM,11/8/2017 6:00:00 AM,8445784,AEP,,,ZONE,,104.21,49.843482,-54.339961,-0.026557,45.77,46.070822,0.256738,0.044084,11/8/2017 11:00:00 AM,11/8/2017 6:00:00 AM,RFC,WEST,AEP,AEPAPT,4681.852,TRUE
11/8/2017 12:00:00 PM,11/8/2017 7:00:00 AM,8445784,AEP,,,ZONE,,70.01,34.932771,-35.350134,0.272905,47.33,47.100851,-0.282748,0.053599,11/8/2017 12:00:00 PM,11/8/2017 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4857.569,TRUE
11/8/2017 1:00:00 PM,11/8/2017 8:00:00 AM,8445784,AEP,,,ZONE,,61.11,36.848426,-24.559068,0.297494,46.54,46.302058,-0.389763,0.151821,11/8/2017 1:00:00 PM,11/8/2017 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4843.921,TRUE
11/8/2017 2:00:00 PM,11/8/2017 9:00:00 AM,8445784,AEP,,,ZONE,,36.23,34.764957,-1.635109,0.170066,44.58,44.329306,-0.395446,0.144752,11/8/2017 2:00:00 PM,11/8/2017 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4863.749,TRUE
11/8/2017 3:00:00 PM,11/8/2017 10:00:00 AM,8445784,AEP,,,ZONE,,54.8,41.536026,-13.459009,0.195035,43.69,43.58643,-0.288383,0.184813,11/8/2017 3:00:00 PM,11/8/2017 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4861.88,TRUE
11/8/2017 4:00:00 PM,11/8/2017 11:00:00 AM,8445784,AEP,,,ZONE,,39.4,39.40532,-0.137455,0.142776,42.26,42.333511,-0.150293,0.223804,11/8/2017 4:00:00 PM,11/8/2017 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4811.466,TRUE
11/8/2017 5:00:00 PM,11/8/2017 12:00:00 PM,8445784,AEP,,,ZONE,,30.46,30.283116,-0.275584,0.0987,38.64,39.074719,0.173141,0.261578,11/8/2017 5:00:00 PM,11/8/2017 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4783.08,TRUE
11/8/2017 6:00:00 PM,11/8/2017 1:00:00 PM,8445784,AEP,,,ZONE,,33.27,30.88499,-2.468881,0.083871,35.57,35.911063,0.13925,0.201813,11/8/2017 6:00:00 PM,11/8/2017 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4782.776,TRUE
11/8/2017 7:00:00 PM,11/8/2017 2:00:00 PM,8445784,AEP,,,ZONE,,32.71,28.891898,-3.867706,0.049604,34.88,35.028886,-0.065576,0.214462,11/8/2017 7:00:00 PM,11/8/2017 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4749.685,TRUE
